experiment,epoch,configuration,val_accuracy,train_accuracy
random_configuration_rerun,44,"conv5x5,conv5x5",0.8614,0.8564
random_configuration_rerun,44,"conv3x3,conv3x3",0.8554,0.8503
random_configuration_rerun,44,"conv3x3,conv5x5",0.8593,0.8539833333333333
random_configuration_rerun,45,"conv5x5,conv3x3",0.8588,0.8542166666666666
random_configuration_rerun,45,"conv5x5,conv5x5",0.8627,0.8575166666666667
random_configuration_rerun,45,"conv3x3,conv3x3",0.8555,0.8515833333333334
random_configuration_rerun,45,"conv3x3,conv5x5",0.8608,0.8552333333333333
random_configuration_rerun,46,"conv5x5,conv3x3",0.8604,0.8553833333333334
random_configuration_rerun,46,"conv5x5,conv5x5",0.8633,0.8576833333333334
random_configuration_rerun,46,"conv3x3,conv3x3",0.8588,0.8527333333333333
random_configuration_rerun,46,"conv3x3,conv5x5",0.8611,0.8561
random_configuration_rerun,47,"conv5x5,conv3x3",0.8612,0.85595
random_configuration_rerun,47,"conv5x5,conv5x5",0.8645,0.8601166666666666
random_configuration_rerun,47,"conv3x3,conv3x3",0.8588,0.8536333333333334
random_configuration_rerun,47,"conv3x3,conv5x5",0.8617,0.8563166666666666
random_configuration_rerun,48,"conv5x5,conv3x3",0.8623,0.8567666666666667
random_configuration_rerun,48,"conv5x5,conv5x5",0.8651,0.86095
random_configuration_rerun,48,"conv3x3,conv3x3",0.8588,0.8545
random_configuration_rerun,48,"conv3x3,conv5x5",0.8632,0.8578333333333333
random_configuration_rerun,49,"conv5x5,conv3x3",0.8617,0.8580666666666666
random_configuration_rerun,49,"conv5x5,conv5x5",0.8664,0.8613666666666666
random_configuration_rerun,49,"conv3x3,conv3x3",0.8594,0.8561333333333333
random_configuration_rerun,49,"conv3x3,conv5x5",0.8637,0.8585333333333334
random_configuration_rerun,50,"conv5x5,conv3x3",0.8635,0.8587833333333333
random_configuration_rerun,50,"conv5x5,conv5x5",0.8671,0.8623833333333333
random_configuration_rerun,50,"conv3x3,conv3x3",0.8613,0.8566
random_configuration_rerun,50,"conv3x3,conv5x5",0.8654,0.8599333333333333
random_configuration_rerun,51,"conv5x5,conv3x3",0.8633,0.8596
random_configuration_rerun,51,"conv5x5,conv5x5",0.8678,0.8627
random_configuration_rerun,51,"conv3x3,conv3x3",0.8613,0.8571333333333333
random_configuration_rerun,51,"conv3x3,conv5x5",0.8654,0.86055
random_configuration_rerun,52,"conv5x5,conv3x3",0.8635,0.8603166666666666
random_configuration_rerun,52,"conv5x5,conv5x5",0.8679,0.8639833333333333
random_configuration_rerun,52,"conv3x3,conv3x3",0.8618,0.8582833333333333
random_configuration_rerun,52,"conv3x3,conv5x5",0.8659,0.8619333333333333
random_configuration_rerun,53,"conv5x5,conv3x3",0.8649,0.8610333333333333
random_configuration_rerun,53,"conv5x5,conv5x5",0.8694,0.86505
random_configuration_rerun,53,"conv3x3,conv3x3",0.8628,0.8587
random_configuration_rerun,53,"conv3x3,conv5x5",0.8671,0.8637333333333334
random_configuration_rerun,54,"conv5x5,conv3x3",0.8646,0.8612166666666666
random_configuration_rerun,54,"conv5x5,conv5x5",0.8686,0.8659166666666667
random_configuration_rerun,54,"conv3x3,conv3x3",0.8634,0.8593833333333334
random_configuration_rerun,54,"conv3x3,conv5x5",0.868,0.86405
random_configuration_rerun,55,"conv5x5,conv3x3",0.8665,0.8624333333333334
random_configuration_rerun,55,"conv5x5,conv5x5",0.8703,0.8667333333333334
random_configuration_rerun,55,"conv3x3,conv3x3",0.8636,0.8604833333333334
random_configuration_rerun,55,"conv3x3,conv5x5",0.8685,0.8647333333333334
random_configuration_rerun,56,"conv5x5,conv3x3",0.8672,0.8629166666666667
random_configuration_rerun,56,"conv5x5,conv5x5",0.8717,0.8674333333333333
random_configuration_rerun,56,"conv3x3,conv3x3",0.8647,0.86155
random_configuration_rerun,56,"conv3x3,conv5x5",0.8676,0.8654333333333334
random_configuration_rerun,57,"conv5x5,conv3x3",0.8673,0.8637666666666667
random_configuration_rerun,57,"conv5x5,conv5x5",0.8708,0.8678
random_configuration_rerun,57,"conv3x3,conv3x3",0.866,0.8625166666666667
random_configuration_rerun,57,"conv3x3,conv5x5",0.8695,0.86555
random_configuration_rerun,58,"conv5x5,conv3x3",0.8684,0.8644166666666667
random_configuration_rerun,58,"conv5x5,conv5x5",0.8738,0.8689833333333333
random_configuration_rerun,58,"conv3x3,conv3x3",0.8667,0.8633
random_configuration_rerun,58,"conv3x3,conv5x5",0.8695,0.8668333333333333
random_configuration_rerun,59,"conv5x5,conv3x3",0.8692,0.8656166666666667
random_configuration_rerun,59,"conv5x5,conv5x5",0.8737,0.8690166666666667
random_configuration_rerun,59,"conv3x3,conv3x3",0.8679,0.86345
random_configuration_rerun,59,"conv3x3,conv5x5",0.87,0.8675166666666667
random_configuration_rerun,60,"conv5x5,conv3x3",0.8702,0.8659
random_configuration_rerun,60,"conv5x5,conv5x5",0.8742,0.8696666666666667
random_configuration_rerun,60,"conv3x3,conv3x3",0.8692,0.8646333333333334
random_configuration_rerun,60,"conv3x3,conv5x5",0.8713,0.86805
random_configuration_rerun,61,"conv5x5,conv3x3",0.8699,0.8665333333333334
random_configuration_rerun,61,"conv5x5,conv5x5",0.8752,0.8707666666666667
random_configuration_rerun,61,"conv3x3,conv3x3",0.8699,0.8648833333333333
random_configuration_rerun,61,"conv3x3,conv5x5",0.872,0.8687333333333334
random_configuration_rerun,62,"conv5x5,conv3x3",0.8702,0.8669
random_configuration_rerun,62,"conv5x5,conv5x5",0.875,0.8712833333333333
random_configuration_rerun,62,"conv3x3,conv3x3",0.8694,0.8664333333333334
random_configuration_rerun,62,"conv3x3,conv5x5",0.8728,0.8693
random_configuration_rerun,63,"conv5x5,conv3x3",0.8716,0.86755
random_configuration_rerun,63,"conv5x5,conv5x5",0.8744,0.8714
random_configuration_rerun,63,"conv3x3,conv3x3",0.87,0.8670833333333333
random_configuration_rerun,63,"conv3x3,conv5x5",0.8735,0.86975
random_configuration_rerun,64,"conv5x5,conv3x3",0.8713,0.8682
random_configuration_rerun,64,"conv5x5,conv5x5",0.8766,0.87265
random_configuration_rerun,64,"conv3x3,conv3x3",0.8707,0.8679
random_configuration_rerun,64,"conv3x3,conv5x5",0.8736,0.8705666666666667
random_configuration_rerun,65,"conv5x5,conv3x3",0.8724,0.86835
random_configuration_rerun,65,"conv5x5,conv5x5",0.8765,0.8728166666666667
random_configuration_rerun,65,"conv3x3,conv3x3",0.8701,0.8672166666666666
random_configuration_rerun,65,"conv3x3,conv5x5",0.8743,0.87095
random_configuration_rerun,66,"conv5x5,conv3x3",0.8731,0.8695333333333334
random_configuration_rerun,66,"conv5x5,conv5x5",0.8766,0.8731833333333333
random_configuration_rerun,66,"conv3x3,conv3x3",0.872,0.8685833333333334
random_configuration_rerun,66,"conv3x3,conv5x5",0.8749,0.87155
random_configuration_rerun,67,"conv5x5,conv3x3",0.8737,0.8701
random_configuration_rerun,67,"conv5x5,conv5x5",0.8778,0.87415
random_configuration_rerun,67,"conv3x3,conv3x3",0.8726,0.8692
random_configuration_rerun,67,"conv3x3,conv5x5",0.8748,0.8724166666666666
random_configuration_rerun,68,"conv5x5,conv3x3",0.8737,0.8709166666666667
random_configuration_rerun,68,"conv5x5,conv5x5",0.877,0.8748333333333334
random_configuration_rerun,68,"conv3x3,conv3x3",0.8729,0.8704
random_configuration_rerun,68,"conv3x3,conv5x5",0.8753,0.8730666666666667
random_configuration_rerun,69,"conv5x5,conv3x3",0.8739,0.8714666666666666
random_configuration_rerun,69,"conv5x5,conv5x5",0.8785,0.8754333333333333
random_configuration_rerun,69,"conv3x3,conv3x3",0.8727,0.87065
random_configuration_rerun,69,"conv3x3,conv5x5",0.8765,0.8734166666666666
random_configuration_rerun,70,"conv5x5,conv3x3",0.8744,0.8717666666666667
random_configuration_rerun,70,"conv5x5,conv5x5",0.8776,0.87565
random_configuration_rerun,70,"conv3x3,conv3x3",0.8736,0.8712
random_configuration_rerun,70,"conv3x3,conv5x5",0.876,0.87375
random_configuration_rerun,71,"conv5x5,conv3x3",0.8755,0.8715
random_configuration_rerun,71,"conv5x5,conv5x5",0.8795,0.8767
random_configuration_rerun,71,"conv3x3,conv3x3",0.8743,0.8710666666666667
